0,0,225.567063198509,-225.567063198509,12,10.3919403859105
1,0.5,234.659397771726,-230.599147954651,3.00000000000002,4.93388181021519
2,1,239.540153512771,-231.321237362846,5.00000000000001,3.07733422193328
3,1.5,242.275039918104,-229.910428281714,1,5.77652528263726
4,2,240.615367832707,-224.377460460562,2.00000000000001,19.2280786630854
5,2.5,256.572513209923,-235.10539225025,23,16.2726308172899
6,3,246.724082058495,-222.151361311141,14,20.2212671723948
7,3.5,263.632413717729,-233.24225697194,30,8.5569457174423
8,4,259.620095596634,-225.684305972734,10,10.4534068071109
9,4.5,269.183711822411,-229.904609108885,4,7.63901756030542
10,5,265.817421762285,-223.047300561229,2.00000000000003,20.2410009486117
11,5.5,283.186222103293,-233.440706841939,12,5.92598907062573
12,6,281.326838047423,-227.813981560041,6.00000000000003,4.36602920994527
13,6.5,285.651977251131,-227.217842372731,6.99999999999999,19.278841423994
14,7,302.596129384981,-236.414006525053,9.00000000000004,3.35102153068532
15,7.5,304.647682671834,-233.764388739349,16,6.00692349423022
16,8,302.682858307924,-228.087893774626,3.99999999999998,5.20137169871333
17,8.5,307.877177616394,-227.817127325764,18,6.88083838471923
18,9,314.707610811855,-228.648463141772,0,6.88083838471915
19,9.5,311.80624353047,-222.40923203729,1.99999999999999,15.3820817600293
20,10,326.022513627019,-228.283421667716,8,10.6002910476656
21,10.5,336.243484957782,-231.093744665332,14,3.56046037635317
22,11,338.247329602457,-228.150704616065,0.999999999999984,3.69402318779204
23,11.5,339.391529581337,-224.638353022008,4.00000000000002,10.6266061818356
24,12,349.725626833242,-227.114477601266,15,17.4006372120338
25,12.5,366.031887482792,-233.188030022522,15,9.74918363901368
26,13,360.420440866481,-225.215687299112,3.00000000000001,19.3744738143196
27,13.5,378.572232973217,-231.989362733881,11,4.88991131678377
28,14,378.010779609632,-227.131791035334,2,3.98046039688984
29,14.5,380.840088915154,-224.331956428631,0.999999999999985,25.3124322273521
30,15,404.433863567333,-233.5,21,4.07533087195328
31,15.5,406.456110003933,-229.961802568319,12,8.11524914727473
32,16,414.569741184074,-229.799759996764,10,8.14632590893973
33,16.5,422.711031190405,-229.513363684872,2.99999999999999,19.4760110426548
34,17,441.473796429464,-234.735781392945,18,11.8514688629077
35,17.5,453.262535754071,-235.953541363102,28,4.56579242767792
36,18,454.413327336068,-231.535154867169,4.00000000000001,23.4457012463401
37,18.5,477.000014733879,-237.823434387528,20,8.42131862242722
38,19,485.34878500155,-236.720419266102,22,4.81303915261549
39,19.5,486.493468264575,-232.045481179671,9.99999999999996,4.80450330533369
40,20,487.593589425718,-227.368624816496,1.99999999999998,27.4253257477046
41,20.5,514.128118045247,-234.301682100775,5.99999999999998,17.679897107805
42,21,500.622910788145,-222.891680405538,15,7.68893400961541
43,21.5,508.051281209359,-220.906984184586,16,17.6537708297785
44,22,494.31110630396,-209.82261599874,5.99999999999998,9.28911044441928
45,22.5,503.514345218651,-208.562470638974,1.99999999999998,8.44565430909133
46,23,498.824913756932,-201.538347257761,6,18.5823789417523
47,23.5,483.817135350653,-190.580637896635,11,6.06221139100361
48,24,489.196143484534,-187.784805561737,8,6.08848453879971
49,24.5,494.562915923154,-184.909497304999,11,6.08848453879962
50,25,492.398933291816,-179.21855510265,11,8.37790891961996
51,25.5,500.542631769947,-177.251442253132,5.00000000000003,8.4116280081414
52,26,508.688993672432,-175.15566709795,6.00000000000004,12.8666480418402
53,26.5,498.818242638461,-166.902249269078,2.99999999999999,14.7142499463549
54,27,486.940936343119,-158.216701119973,2.99999999999997,13.7648160431411
55,27.5,500.701399142819,-157.870544739743,13,11.0177002455947
56,28,511.623044440224,-156.418862026664,21,16.6476804622673
57,28.5,497.627442396592,-147.403963901336,1.00000000000001,15.6499209305562
58,29,484.475894752913,-138.921227331768,6.99999999999999,6.67354550591424
59,29.5,490.487900683189,-136.024333423833,8,5.37087592343165
60,30,494.554023060003,-132.515351092491,16,6.00992875672559
61,30.5,499.564182435104,-129.196082092092,21,12.7986280701767
62,31,489.029046043102,-121.928635382233,5.00000000000003,5.93218135744945
63,31.5,486.184960198838,-116.722681927953,3.00000000000002,4.47217966751413
64,32,486.210662327832,-112.250576117589,5.00000000000002,11.848223444808
65,32.5,497.910963631166,-110.384203108432,14,7.45483676352633
66,33,492.986390769838,-104.787492172151,4.99999999999999,9.99994339489449
67,33.5,485.062728787311,-98.6871275365126,6.99999999999999,5.90003280234453
68,34,489.831964540384,-95.2136886928959,0,4.35458266617706
69,34.5,490.644198874413,-90.9355272205816,6.00000000000001,4.78397205600703
70,35,489.449453247067,-86.3031443004644,5.99999999999998,5.2628078305774
71,35.5,487.225087159392,-81.5335172951747,5.99999999999998,7.3728261981548
72,36,481.991910210427,-76.3400189396327,7.99999999999997,9.07925615493555
73,36.5,490.551868227511,-73.3134679202869,7.00000000000001,8.21405287585107
74,37,484.241085614628,-68.055646369472,1.00000000000004,7.37790115168513
75,37.5,490.765206380036,-64.6104651489255,11,5.26998016146844
76,38,494.287983517378,-60.6909330157634,10,4.45517004820714
77,38.5,493.805212271264,-56.2619972426496,0.999999999999991,4.78397205600699
78,39,496.266425788768,-52.1597031705591,17,10.8895538190046
79,39.5,486.74874100155,-46.8685729823895,16,9.08338614672515
80,40,495.108764951598,-43.3164041455861,6.00000000000001,4.45517004820712
81,40.5,496.464832199098,-39.0726296724668,21,4.77604601426291
82,41,494.791768928873,-34.5992109770862,4,15.5938605253651
83,41.5,480.102838040918,-29.3643475162662,6.00000000000001,20.4536460355086
84,42,500.313396912041,-26.2203140777149,28,16.5681697391317
